NO,DATE,TIME,FUNCTION,RANGE,SPEED,VALUE
3876,2021-07-31,10:00:12:243680,DC VOLTAGE,5V,MEDIUM,4.447909
3877,2021-07-31,10:00:14:249645,DC VOLTAGE,5V,MEDIUM,4.447862
3878,2021-07-31,10:00:16:261878,DC VOLTAGE,5V,MEDIUM,4.447784
3879,2021-07-31,10:00:18:266783,DC VOLTAGE,5V,MEDIUM,4.447664
3880,2021-07-31,10:00:20:276066,DC VOLTAGE,5V,MEDIUM,4.447607
3881,2021-07-31,10:00:22:289803,DC VOLTAGE,5V,MEDIUM,4.447508
3882,2021-07-31,10:00:24:292667,DC VOLTAGE,5V,MEDIUM,4.447359
3883,2021-07-31,10:00:26:295031,DC VOLTAGE,5V,MEDIUM,4.447313
3884,2021-07-31,10:00:28:298688,DC VOLTAGE,5V,MEDIUM,4.447204
3885,2021-07-31,10:00:30:315680,DC VOLTAGE,5V,MEDIUM,4.447073
3886,2021-07-31,10:00:32:320672,DC VOLTAGE,5V,MEDIUM,4.446991
3887,2021-07-31,10:00:34:337753,DC VOLTAGE,5V,MEDIUM,4.446949
3888,2021-07-31,10:00:36:346706,DC VOLTAGE,5V,MEDIUM,4.446783
3889,2021-07-31,10:00:38:353753,DC VOLTAGE,5V,MEDIUM,4.446707
3890,2021-07-31,10:00:40:361514,DC VOLTAGE,5V,MEDIUM,4.446699
3891,2021-07-31,10:00:42:370655,DC VOLTAGE,5V,MEDIUM,4.44653
3892,2021-07-31,10:00:44:379764,DC VOLTAGE,5V,MEDIUM,4.446413
3893,2021-07-31,10:00:46:385777,DC VOLTAGE,5V,MEDIUM,4.446421
3894,2021-07-31,10:00:48:392724,DC VOLTAGE,5V,MEDIUM,4.446226
3895,2021-07-31,10:00:50:404700,DC VOLTAGE,5V,MEDIUM,4.446156
3896,2021-07-31,10:00:52:414725,DC VOLTAGE,5V,MEDIUM,4.4461
3897,2021-07-31,10:00:54:418756,DC VOLTAGE,5V,MEDIUM,4.445922
3898,2021-07-31,10:00:56:434631,DC VOLTAGE,5V,MEDIUM,4.445866
3899,2021-07-31,10:00:58:446811,DC VOLTAGE,5V,MEDIUM,4.445799
3900,2021-07-31,10:01:00:452651,DC VOLTAGE,5V,MEDIUM,4.445743
3901,2021-07-31,10:01:02:467034,DC VOLTAGE,5V,MEDIUM,4.445597
3902,2021-07-31,10:01:04:472633,DC VOLTAGE,5V,MEDIUM,4.445562
3903,2021-07-31,10:01:06:487359,DC VOLTAGE,5V,MEDIUM,4.445451
3904,2021-07-31,10:01:08:504772,DC VOLTAGE,5V,MEDIUM,4.445451
3905,2021-07-31,10:01:10:520654,DC VOLTAGE,5V,MEDIUM,4.445451
3906,2021-07-31,10:01:12:523787,DC VOLTAGE,5V,MEDIUM,4.445451
3907,2021-07-31,10:01:14:536325,DC VOLTAGE,5V,MEDIUM,4.445451
3908,2021-07-31,10:01:16:552709,DC VOLTAGE,5V,MEDIUM,4.445451
3909,2021-07-31,10:01:18:557698,DC VOLTAGE,5V,MEDIUM,4.445451
3910,2021-07-31,10:01:20:566740,DC VOLTAGE,5V,MEDIUM,4.445451
3911,2021-07-31,10:01:22:573754,DC VOLTAGE,5V,MEDIUM,4.445451
3912,2021-07-31,10:01:26:222635,DC VOLTAGE,5V,MEDIUM,4.445451
3913,2021-07-31,10:01:28:236641,DC VOLTAGE,5V,MEDIUM,4.445451
3914,2021-07-31,10:01:30:249648,DC VOLTAGE,5V,MEDIUM,4.445451
3915,2021-07-31,11:18:29:959525,DC VOLTAGE,5V,MEDIUM,4.445451
3916,2021-07-31,11:18:31:970205,DC VOLTAGE,5V,MEDIUM,4.445451
3917,2021-07-31,11:18:33:984146,DC VOLTAGE,5V,MEDIUM,4.445451
3918,2021-07-31,11:18:35:996780,DC VOLTAGE,5V,MEDIUM,4.445451
3919,2021-07-31,11:18:38:010284,DC VOLTAGE,5V,MEDIUM,4.445451
3920,2021-07-31,11:18:40:011247,DC VOLTAGE,5V,MEDIUM,4.445451
3921,2021-07-31,11:18:42:014657,DC VOLTAGE,5V,MEDIUM,4.445451
3922,2021-07-31,11:18:44:022439,DC VOLTAGE,5V,MEDIUM,4.445451
3923,2021-07-31,11:18:46:028652,DC VOLTAGE,5V,MEDIUM,4.445451
3924,2021-07-31,11:18:48:035126,DC VOLTAGE,5V,MEDIUM,4.445451
3925,2021-07-31,11:18:50:041414,DC VOLTAGE,5V,MEDIUM,4.445451
3926,2021-07-31,11:18:52:053250,DC VOLTAGE,5V,MEDIUM,4.445451
3927,2021-07-31,11:18:54:064469,DC VOLTAGE,5V,MEDIUM,4.445451
3928,2021-07-31,11:18:56:070622,DC VOLTAGE,5V,MEDIUM,4.445451
3929,2021-07-31,11:18:58:078842,DC VOLTAGE,5V,MEDIUM,4.445451
3930,2021-07-31,11:19:00:083229,DC VOLTAGE,5V,MEDIUM,4.445451
3931,2021-07-31,11:19:02:085938,DC VOLTAGE,5V,MEDIUM,4.445451
3932,2021-07-31,11:19:04:099006,DC VOLTAGE,5V,MEDIUM,4.445451
3933,2021-07-31,11:19:06:103492,DC VOLTAGE,5V,MEDIUM,4.445451
3934,2021-07-31,11:19:08:108409,DC VOLTAGE,5V,MEDIUM,4.445451
3935,2021-07-31,11:19:10:122443,DC VOLTAGE,5V,MEDIUM,4.445451
3936,2021-07-31,11:19:12:130936,DC VOLTAGE,5V,MEDIUM,4.445451
3937,2021-07-31,11:19:14:136106,DC VOLTAGE,5V,MEDIUM,4.445451
3938,2021-07-31,11:19:16:150952,DC VOLTAGE,5V,MEDIUM,4.445451
3939,2021-07-31,11:19:18:155940,DC VOLTAGE,5V,MEDIUM,4.445451
3940,2021-07-31,11:19:20:171710,DC VOLTAGE,5V,MEDIUM,4.445451
3941,2021-07-31,11:19:22:184925,DC VOLTAGE,5V,MEDIUM,4.445451
3942,2021-07-31,11:19:24:190034,DC VOLTAGE,5V,MEDIUM,4.445451
3943,2021-07-31,11:19:26:191830,DC VOLTAGE,5V,MEDIUM,4.445451
3944,2021-07-31,11:19:28:206677,DC VOLTAGE,5V,MEDIUM,4.445451
3945,2021-07-31,11:19:30:210845,DC VOLTAGE,5V,MEDIUM,4.445451
3946,2021-07-31,11:19:32:212131,DC VOLTAGE,5V,MEDIUM,4.445451
3947,2021-07-31,11:19:34:219515,DC VOLTAGE,5V,MEDIUM,4.445451
3948,2021-07-31,11:19:36:219912,DC VOLTAGE,5V,MEDIUM,4.445451
3949,2021-07-31,11:19:38:221437,DC VOLTAGE,5V,MEDIUM,4.445451
3950,2021-07-31,11:19:40:225454,DC VOLTAGE,5V,MEDIUM,4.445451
3951,2021-07-31,11:19:42:237496,DC VOLTAGE,5V,MEDIUM,4.445451
3952,2021-07-31,11:19:44:239602,DC VOLTAGE,5V,MEDIUM,4.445451
3953,2021-07-31,11:19:46:255612,DC VOLTAGE,5V,MEDIUM,4.445451
3954,2021-07-31,11:19:48:257143,DC VOLTAGE,5V,MEDIUM,4.445451
3955,2021-07-31,11:19:50:260342,DC VOLTAGE,5V,MEDIUM,4.445451
3956,2021-07-31,11:19:52:269404,DC VOLTAGE,5V,MEDIUM,4.445451
3957,2021-07-31,11:19:54:274649,DC VOLTAGE,5V,MEDIUM,4.445451
3958,2021-07-31,11:19:56:284667,DC VOLTAGE,5V,MEDIUM,4.445451
3959,2021-07-31,11:19:58:288647,DC VOLTAGE,5V,MEDIUM,4.445451
3960,2021-07-31,11:20:00:295641,DC VOLTAGE,5V,MEDIUM,4.445451
3961,2021-07-31,11:20:02:297648,DC VOLTAGE,5V,MEDIUM,4.445451
3962,2021-07-31,11:20:04:300648,DC VOLTAGE,5V,MEDIUM,4.445451
3963,2021-07-31,11:20:06:305544,DC VOLTAGE,5V,MEDIUM,4.445451
3964,2021-07-31,11:20:08:310658,DC VOLTAGE,5V,MEDIUM,4.445451
3965,2021-07-31,11:20:10:314209,DC VOLTAGE,5V,MEDIUM,4.445451
3966,2021-07-31,11:20:12:321221,DC VOLTAGE,5V,MEDIUM,4.445451
3967,2021-07-31,11:20:14:322257,DC VOLTAGE,5V,MEDIUM,4.445451
3968,2021-07-31,11:20:16:329038,DC VOLTAGE,5V,MEDIUM,4.445451
3969,2021-07-31,11:20:18:334637,DC VOLTAGE,5V,MEDIUM,4.445451
3970,2021-07-31,11:20:20:347667,DC VOLTAGE,5V,MEDIUM,4.445451
3971,2021-07-31,11:20:22:359344,DC VOLTAGE,5V,MEDIUM,4.445451
3972,2021-07-31,11:20:24:375643,DC VOLTAGE,5V,MEDIUM,4.445451
3973,2021-07-31,11:20:26:376665,DC VOLTAGE,5V,MEDIUM,4.445451
3974,2021-07-31,11:20:28:380662,DC VOLTAGE,5V,MEDIUM,4.445451
3975,2021-07-31,11:20:30:384313,DC VOLTAGE,5V,MEDIUM,4.445451
3976,2021-07-31,11:20:32:397161,DC VOLTAGE,5V,MEDIUM,4.445451
3977,2021-07-31,11:20:34:402661,DC VOLTAGE,5V,MEDIUM,4.445451
3978,2021-07-31,11:20:36:407476,DC VOLTAGE,5V,MEDIUM,4.445451
3979,2021-07-31,11:20:38:414669,DC VOLTAGE,5V,MEDIUM,4.445451
3980,2021-07-31,11:20:40:423157,DC VOLTAGE,5V,MEDIUM,4.445451
3981,2021-07-31,11:20:42:426548,DC VOLTAGE,5V,MEDIUM,4.445451
3982,2021-07-31,11:20:44:442654,DC VOLTAGE,5V,MEDIUM,4.445451
3983,2021-07-31,11:20:46:454521,DC VOLTAGE,5V,MEDIUM,4.445451
3984,2021-07-31,11:20:48:464863,DC VOLTAGE,5V,MEDIUM,4.445451
3985,2021-07-31,11:20:50:469207,DC VOLTAGE,5V,MEDIUM,4.445451
3986,2021-07-31,11:20:52:471015,DC VOLTAGE,5V,MEDIUM,4.445451
3987,2021-07-31,11:20:54:482662,DC VOLTAGE,5V,MEDIUM,4.445451
3988,2021-07-31,11:20:56:489242,DC VOLTAGE,5V,MEDIUM,4.445451
3989,2021-07-31,11:20:58:498502,DC VOLTAGE,5V,MEDIUM,4.445451
3990,2021-07-31,11:21:00:506495,DC VOLTAGE,5V,MEDIUM,4.445451
3991,2021-07-31,11:21:02:509119,DC VOLTAGE,5V,MEDIUM,4.445451
3992,2021-07-31,11:21:04:519963,DC VOLTAGE,5V,MEDIUM,4.445451
3993,2021-07-31,11:21:06:529672,DC VOLTAGE,5V,MEDIUM,4.445451
3994,2021-07-31,11:21:08:536154,DC VOLTAGE,5V,MEDIUM,4.445451
3995,2021-07-31,11:21:10:538489,DC VOLTAGE,5V,MEDIUM,4.445451
3996,2021-07-31,11:21:12:551280,DC VOLTAGE,5V,MEDIUM,4.445451
3997,2021-07-31,11:21:14:560752,DC VOLTAGE,5V,MEDIUM,4.445451
3998,2021-07-31,11:21:16:572654,DC VOLTAGE,5V,MEDIUM,4.445451
3999,2021-07-31,11:21:18:575882,DC VOLTAGE,5V,MEDIUM,4.445451
4000,2021-07-31,11:21:20:579244,DC VOLTAGE,5V,MEDIUM,4.445451
4001,2021-07-31,11:21:22:581663,DC VOLTAGE,5V,MEDIUM,4.445451
4002,2021-07-31,11:21:24:584651,DC VOLTAGE,5V,MEDIUM,4.445451
4003,2021-07-31,11:21:26:585953,DC VOLTAGE,5V,MEDIUM,4.445451
4004,2021-07-31,11:21:28:594652,DC VOLTAGE,5V,MEDIUM,4.445451
4005,2021-07-31,11:21:30:608675,DC VOLTAGE,5V,MEDIUM,4.445451
4006,2021-07-31,11:21:32:625653,DC VOLTAGE,5V,MEDIUM,4.445451
4007,2021-07-31,11:21:34:630906,DC VOLTAGE,5V,MEDIUM,4.445451
4008,2021-07-31,11:21:36:634655,DC VOLTAGE,5V,MEDIUM,4.445451
4009,2021-07-31,11:21:38:637772,DC VOLTAGE,5V,MEDIUM,4.445451
4010,2021-07-31,11:21:40:638520,DC VOLTAGE,5V,MEDIUM,4.445451
4011,2021-07-31,11:21:42:646641,DC VOLTAGE,5V,MEDIUM,4.445451
4012,2021-07-31,11:21:44:653313,DC VOLTAGE,5V,MEDIUM,4.445451
4013,2021-07-31,11:21:46:660655,DC VOLTAGE,5V,MEDIUM,4.445451
4014,2021-07-31,11:21:48:666611,DC VOLTAGE,5V,MEDIUM,4.445451
4015,2021-07-31,11:21:50:678142,DC VOLTAGE,5V,MEDIUM,4.445451
4016,2021-07-31,11:21:52:682177,DC VOLTAGE,5V,MEDIUM,4.445451
4017,2021-07-31,11:21:54:697255,DC VOLTAGE,5V,MEDIUM,4.445451
4018,2021-07-31,11:21:56:704004,DC VOLTAGE,5V,MEDIUM,4.445451
4019,2021-07-31,11:21:58:706943,DC VOLTAGE,5V,MEDIUM,4.445451
4020,2021-07-31,11:22:00:713719,DC VOLTAGE,5V,MEDIUM,4.445451
4021,2021-07-31,11:22:02:715638,DC VOLTAGE,5V,MEDIUM,4.445451
4022,2021-07-31,11:22:04:728418,DC VOLTAGE,5V,MEDIUM,4.445451
4023,2021-07-31,11:22:06:734660,DC VOLTAGE,5V,MEDIUM,4.445451
4024,2021-07-31,11:22:08:746644,DC VOLTAGE,5V,MEDIUM,4.445451
4025,2021-07-31,11:22:10:762642,DC VOLTAGE,5V,MEDIUM,4.445451
4026,2021-07-31,11:22:12:770220,DC VOLTAGE,5V,MEDIUM,4.445451
4027,2021-07-31,11:22:14:781838,DC VOLTAGE,5V,MEDIUM,4.445451
4028,2021-07-31,11:22:16:796682,DC VOLTAGE,5V,MEDIUM,4.445451
4029,2021-07-31,11:22:18:808236,DC VOLTAGE,5V,MEDIUM,4.445451
4030,2021-07-31,11:22:20:813649,DC VOLTAGE,5V,MEDIUM,4.445451
4031,2021-07-31,11:22:22:815640,DC VOLTAGE,5V,MEDIUM,4.445451
4032,2021-07-31,11:22:24:822408,DC VOLTAGE,5V,MEDIUM,4.445451
4033,2021-07-31,11:22:26:823663,DC VOLTAGE,5V,MEDIUM,4.445451
4034,2021-07-31,11:22:28:836785,DC VOLTAGE,5V,MEDIUM,4.445451
4035,2021-07-31,11:22:30:846703,DC VOLTAGE,5V,MEDIUM,4.445451
4036,2021-07-31,11:22:32:854645,DC VOLTAGE,5V,MEDIUM,4.445451
4037,2021-07-31,11:22:34:865691,DC VOLTAGE,5V,MEDIUM,4.445451
4038,2021-07-31,11:22:36:878850,DC VOLTAGE,5V,MEDIUM,4.445451
4039,2021-07-31,11:22:38:891094,DC VOLTAGE,5V,MEDIUM,4.445451
4040,2021-07-31,11:22:40:903365,DC VOLTAGE,5V,MEDIUM,4.445451
4041,2021-07-31,11:22:42:916203,DC VOLTAGE,5V,MEDIUM,4.445451
4042,2021-07-31,11:22:44:923570,DC VOLTAGE,5V,MEDIUM,4.445451
4043,2021-07-31,11:22:46:929949,DC VOLTAGE,5V,MEDIUM,4.445451
4044,2021-07-31,11:22:48:940699,DC VOLTAGE,5V,MEDIUM,4.445451
4045,2021-07-31,11:22:50:956200,DC VOLTAGE,5V,MEDIUM,4.445451
4046,2021-07-31,11:22:52:964942,DC VOLTAGE,5V,MEDIUM,4.445451
4047,2021-07-31,11:22:54:972006,DC VOLTAGE,5V,MEDIUM,4.445451
4048,2021-07-31,11:22:56:972626,DC VOLTAGE,5V,MEDIUM,4.445451
4049,2021-07-31,11:22:58:975297,DC VOLTAGE,5V,MEDIUM,4.445451
4050,2021-07-31,11:23:00:985748,DC VOLTAGE,5V,MEDIUM,4.445451
4051,2021-07-31,11:23:02:992635,DC VOLTAGE,5V,MEDIUM,4.445451
4052,2021-07-31,11:23:04:997853,DC VOLTAGE,5V,MEDIUM,4.445451
4053,2021-07-31,11:23:07:008409,DC VOLTAGE,5V,MEDIUM,4.445451
4054,2021-07-31,11:23:09:017840,DC VOLTAGE,5V,MEDIUM,4.445451
4055,2021-07-31,11:23:11:025688,DC VOLTAGE,5V,MEDIUM,4.445451
4056,2021-07-31,11:23:13:041729,DC VOLTAGE,5V,MEDIUM,4.445451
4057,2021-07-31,11:23:15:047859,DC VOLTAGE,5V,MEDIUM,4.445451
4058,2021-07-31,11:23:17:049730,DC VOLTAGE,5V,MEDIUM,4.445451
4059,2021-07-31,11:23:19:058490,DC VOLTAGE,5V,MEDIUM,4.445451
4060,2021-07-31,11:23:21:069153,DC VOLTAGE,5V,MEDIUM,4.445451
4061,2021-07-31,11:23:23:072408,DC VOLTAGE,5V,MEDIUM,4.445451
4062,2021-07-31,11:23:25:080098,DC VOLTAGE,5V,MEDIUM,4.445451
4063,2021-07-31,11:23:27:095142,DC VOLTAGE,5V,MEDIUM,4.445451
4064,2021-07-31,11:23:29:116449,DC VOLTAGE,5V,MEDIUM,4.445451
4065,2021-07-31,11:23:32:038649,DC VOLTAGE,5V,MEDIUM,4.445451
4066,2021-07-31,11:23:34:044954,DC VOLTAGE,5V,MEDIUM,4.445451
4067,2021-07-31,11:23:36:052653,DC VOLTAGE,5V,MEDIUM,4.445451
4068,2021-07-31,11:23:38:059652,DC VOLTAGE,5V,MEDIUM,4.445451
4069,2021-07-31,11:23:40:069683,DC VOLTAGE,5V,MEDIUM,4.445451
4070,2021-07-31,11:23:42:073404,DC VOLTAGE,5V,MEDIUM,4.445451
4071,2021-07-31,11:23:44:074130,DC VOLTAGE,5V,MEDIUM,4.445451
4072,2021-07-31,11:23:46:077667,DC VOLTAGE,5V,MEDIUM,4.445451
4073,2021-07-31,11:23:48:084666,DC VOLTAGE,5V,MEDIUM,4.445451
4074,2021-07-31,11:23:50:096091,DC VOLTAGE,5V,MEDIUM,4.445451
4075,2021-07-31,11:23:52:097557,DC VOLTAGE,5V,MEDIUM,4.445451
4076,2021-07-31,11:23:54:112644,DC VOLTAGE,5V,MEDIUM,4.445451
4077,2021-07-31,11:23:56:128736,DC VOLTAGE,5V,MEDIUM,4.445451
4078,2021-07-31,11:23:58:142651,DC VOLTAGE,5V,MEDIUM,4.445451
4079,2021-07-31,11:24:00:151374,DC VOLTAGE,5V,MEDIUM,4.445451
4080,2021-07-31,11:24:02:160507,DC VOLTAGE,5V,MEDIUM,4.445451
4081,2021-07-31,11:24:04:174257,DC VOLTAGE,5V,MEDIUM,4.445451
4082,2021-07-31,11:24:06:176573,DC VOLTAGE,5V,MEDIUM,4.445451
4083,2021-07-31,11:24:08:187925,DC VOLTAGE,5V,MEDIUM,4.445451
4084,2021-07-31,11:24:10:194890,DC VOLTAGE,5V,MEDIUM,4.445451
4085,2021-07-31,11:24:12:199645,DC VOLTAGE,5V,MEDIUM,4.445451
4086,2021-07-31,11:24:14:202744,DC VOLTAGE,5V,MEDIUM,4.445451
4087,2021-07-31,11:24:16:207231,DC VOLTAGE,5V,MEDIUM,4.445451
4088,2021-07-31,11:24:18:214601,DC VOLTAGE,5V,MEDIUM,4.445451
4089,2021-07-31,11:24:20:224208,DC VOLTAGE,5V,MEDIUM,4.445451
4090,2021-07-31,11:24:22:239028,DC VOLTAGE,5V,MEDIUM,4.445451
4091,2021-07-31,11:24:24:244858,DC VOLTAGE,5V,MEDIUM,4.445451
4092,2021-07-31,11:24:26:250055,DC VOLTAGE,5V,MEDIUM,4.445451
4093,2021-07-31,11:24:28:250658,DC VOLTAGE,5V,MEDIUM,4.445451
4094,2021-07-31,11:24:30:257055,DC VOLTAGE,5V,MEDIUM,4.445451
4095,2021-07-31,11:24:32:269414,DC VOLTAGE,5V,MEDIUM,4.445451
4096,2021-07-31,11:24:34:279536,DC VOLTAGE,5V,MEDIUM,4.445451
4097,2021-07-31,11:24:36:286653,DC VOLTAGE,5V,MEDIUM,4.445451
4098,2021-07-31,11:24:38:294400,DC VOLTAGE,5V,MEDIUM,4.445451
4099,2021-07-31,11:24:40:306988,DC VOLTAGE,5V,MEDIUM,4.445451
4100,2021-07-31,11:24:42:320775,DC VOLTAGE,5V,MEDIUM,4.445451
4101,2021-07-31,11:24:44:321528,DC VOLTAGE,5V,MEDIUM,4.445451
4102,2021-07-31,11:24:46:325650,DC VOLTAGE,5V,MEDIUM,4.445451
4103,2021-07-31,11:24:48:326925,DC VOLTAGE,5V,MEDIUM,4.445451
4104,2021-07-31,11:24:50:340514,DC VOLTAGE,5V,MEDIUM,4.445451
4105,2021-07-31,11:24:52:345664,DC VOLTAGE,5V,MEDIUM,4.445451
4106,2021-07-31,11:24:54:360570,DC VOLTAGE,5V,MEDIUM,4.445451
4107,2021-07-31,11:24:56:371374,DC VOLTAGE,5V,MEDIUM,4.445451
4108,2021-07-31,11:24:58:382022,DC VOLTAGE,5V,MEDIUM,4.445451
4109,2021-07-31,11:25:00:387148,DC VOLTAGE,5V,MEDIUM,4.445451
4110,2021-07-31,11:25:02:393933,DC VOLTAGE,5V,MEDIUM,4.445451
4111,2021-07-31,11:25:04:400754,DC VOLTAGE,5V,MEDIUM,4.445451
4112,2021-07-31,11:25:06:409487,DC VOLTAGE,5V,MEDIUM,4.445451
4113,2021-07-31,11:25:08:424217,DC VOLTAGE,5V,MEDIUM,4.445451
4114,2021-07-31,11:25:10:433484,DC VOLTAGE,5V,MEDIUM,4.445451
4115,2021-07-31,11:25:12:440246,DC VOLTAGE,5V,MEDIUM,4.445451
4116,2021-07-31,11:25:14:443341,DC VOLTAGE,5V,MEDIUM,4.445451
4117,2021-07-31,11:25:16:458142,DC VOLTAGE,5V,MEDIUM,4.445451
4118,2021-07-31,11:25:18:466535,DC VOLTAGE,5V,MEDIUM,4.445451
4119,2021-07-31,11:25:20:475101,DC VOLTAGE,5V,MEDIUM,4.445451
4120,2021-07-31,11:25:22:480603,DC VOLTAGE,5V,MEDIUM,4.445451
4121,2021-07-31,11:25:24:486466,DC VOLTAGE,5V,MEDIUM,4.445451
4122,2021-07-31,11:25:26:502944,DC VOLTAGE,5V,MEDIUM,4.445451
4123,2021-07-31,11:25:28:518807,DC VOLTAGE,5V,MEDIUM,4.445451
4124,2021-07-31,11:25:30:519518,DC VOLTAGE,5V,MEDIUM,4.445451
4125,2021-07-31,11:25:32:530911,DC VOLTAGE,5V,MEDIUM,4.445451
4126,2021-07-31,11:25:34:534385,DC VOLTAGE,5V,MEDIUM,4.445451
4127,2021-07-31,11:25:36:542592,DC VOLTAGE,5V,MEDIUM,4.445451
4128,2021-07-31,11:25:38:555424,DC VOLTAGE,5V,MEDIUM,4.445451
4129,2021-07-31,11:25:40:570234,DC VOLTAGE,5V,MEDIUM,4.445451
4130,2021-07-31,11:25:42:586075,DC VOLTAGE,5V,MEDIUM,4.445451
4131,2021-07-31,11:25:44:593494,DC VOLTAGE,5V,MEDIUM,4.445451
4132,2021-07-31,11:25:46:599871,DC VOLTAGE,5V,MEDIUM,4.445451
4133,2021-07-31,11:25:48:611518,DC VOLTAGE,5V,MEDIUM,4.445451
4134,2021-07-31,11:25:50:622641,DC VOLTAGE,5V,MEDIUM,4.445451
4135,2021-07-31,11:25:52:626349,DC VOLTAGE,5V,MEDIUM,4.445451
4136,2021-07-31,11:25:54:636183,DC VOLTAGE,5V,MEDIUM,4.445451
4137,2021-07-31,11:25:56:648220,DC VOLTAGE,5V,MEDIUM,4.445451
4138,2021-07-31,11:25:58:651945,DC VOLTAGE,5V,MEDIUM,4.445451
4139,2021-07-31,11:26:00:661330,DC VOLTAGE,5V,MEDIUM,4.445451
4140,2021-07-31,11:26:02:663084,DC VOLTAGE,5V,MEDIUM,4.445451
4141,2021-07-31,11:26:04:678611,DC VOLTAGE,5V,MEDIUM,4.445451
4142,2021-07-31,11:26:06:689126,DC VOLTAGE,5V,MEDIUM,4.445451
4143,2021-07-31,11:26:08:704025,DC VOLTAGE,5V,MEDIUM,4.445451
4144,2021-07-31,11:26:10:705560,DC VOLTAGE,5V,MEDIUM,4.445451
4145,2021-07-31,11:26:12:706511,DC VOLTAGE,5V,MEDIUM,4.445451
4146,2021-07-31,11:26:14:719777,DC VOLTAGE,5V,MEDIUM,4.445451
4147,2021-07-31,11:26:16:728283,DC VOLTAGE,5V,MEDIUM,4.445451
4148,2021-07-31,11:26:18:732422,DC VOLTAGE,5V,MEDIUM,4.445451
4149,2021-07-31,11:26:20:734999,DC VOLTAGE,5V,MEDIUM,4.445451
4150,2021-07-31,11:26:22:737844,DC VOLTAGE,5V,MEDIUM,4.445451
4151,2021-07-31,11:26:24:739897,DC VOLTAGE,5V,MEDIUM,4.445451
4152,2021-07-31,11:26:26:755072,DC VOLTAGE,5V,MEDIUM,4.445451
4153,2021-07-31,11:26:28:761499,DC VOLTAGE,5V,MEDIUM,4.445451
4154,2021-07-31,11:26:30:771527,DC VOLTAGE,5V,MEDIUM,4.445451
4155,2021-07-31,11:26:32:777976,DC VOLTAGE,5V,MEDIUM,4.445451
4156,2021-07-31,11:26:34:783969,DC VOLTAGE,5V,MEDIUM,4.445451
4157,2021-07-31,11:26:36:794900,DC VOLTAGE,5V,MEDIUM,4.445451
4158,2021-07-31,11:26:38:806963,DC VOLTAGE,5V,MEDIUM,4.445451
4159,2021-07-31,11:26:40:808577,DC VOLTAGE,5V,MEDIUM,4.445451
4160,2021-07-31,11:26:42:821697,DC VOLTAGE,5V,MEDIUM,4.445451
4161,2021-07-31,11:26:44:829267,DC VOLTAGE,5V,MEDIUM,4.445451
4162,2021-07-31,11:26:46:832263,DC VOLTAGE,5V,MEDIUM,4.445451
4163,2021-07-31,11:26:48:841598,DC VOLTAGE,5V,MEDIUM,4.445451
4164,2021-07-31,11:26:50:849974,DC VOLTAGE,5V,MEDIUM,4.445451
4165,2021-07-31,11:26:52:858388,DC VOLTAGE,5V,MEDIUM,4.445451
4166,2021-07-31,11:26:54:871051,DC VOLTAGE,5V,MEDIUM,4.445451
4167,2021-07-31,11:26:56:887069,DC VOLTAGE,5V,MEDIUM,4.445451
4168,2021-07-31,11:26:58:898657,DC VOLTAGE,5V,MEDIUM,4.445451
4169,2021-07-31,11:27:00:901837,DC VOLTAGE,5V,MEDIUM,4.445451
4170,2021-07-31,11:27:02:917292,DC VOLTAGE,5V,MEDIUM,4.445451
4171,2021-07-31,11:27:04:926656,DC VOLTAGE,5V,MEDIUM,4.445451
4172,2021-07-31,11:27:06:933664,DC VOLTAGE,5V,MEDIUM,4.445451
4173,2021-07-31,11:27:08:943461,DC VOLTAGE,5V,MEDIUM,4.445451
4174,2021-07-31,11:27:10:950810,DC VOLTAGE,5V,MEDIUM,4.445451
4175,2021-07-31,11:27:12:954665,DC VOLTAGE,5V,MEDIUM,4.445451
4176,2021-07-31,11:27:14:970265,DC VOLTAGE,5V,MEDIUM,4.445451
4177,2021-07-31,11:27:16:976548,DC VOLTAGE,5V,MEDIUM,4.445451
4178,2021-07-31,11:27:18:985651,DC VOLTAGE,5V,MEDIUM,4.445451
4179,2021-07-31,11:27:20:998630,DC VOLTAGE,5V,MEDIUM,4.445451
4180,2021-07-31,11:27:23:008558,DC VOLTAGE,5V,MEDIUM,4.445451
4181,2021-07-31,11:27:25:019447,DC VOLTAGE,5V,MEDIUM,4.445451
4182,2021-07-31,11:27:27:024638,DC VOLTAGE,5V,MEDIUM,4.445451
4183,2021-07-31,11:27:29:038988,DC VOLTAGE,5V,MEDIUM,4.445451
4184,2021-07-31,11:27:31:044637,DC VOLTAGE,5V,MEDIUM,4.445451
4185,2021-07-31,11:27:33:046526,DC VOLTAGE,5V,MEDIUM,4.445451
4186,2021-07-31,11:27:35:055640,DC VOLTAGE,5V,MEDIUM,4.445451
4187,2021-07-31,11:27:37:068293,DC VOLTAGE,5V,MEDIUM,4.445451
4188,2021-07-31,11:27:39:074113,DC VOLTAGE,5V,MEDIUM,4.445451
4189,2021-07-31,11:27:41:079899,DC VOLTAGE,5V,MEDIUM,4.445451
4190,2021-07-31,11:27:43:093662,DC VOLTAGE,5V,MEDIUM,4.445451
4191,2021-07-31,11:27:45:101528,DC VOLTAGE,5V,MEDIUM,4.445451
4192,2021-07-31,11:27:47:110536,DC VOLTAGE,5V,MEDIUM,4.445451
